"player_id","player_name","nickname","team_id","team_abbreviation","age","gp","w","l","w_pct","min","fgm","fga","fg_pct","fg3m","fg3a","fg3_pct","ftm","fta","ft_pct","oreb","dreb","reb","ast","tov","stl","blk","blka","pf","pfd","pts","plus_minus","nba_fantasy_pts","dd2","td3","wnba_fantasy_pts","gp_rank","w_rank","l_rank","w_pct_rank","min_rank","fgm_rank","fga_rank","fg_pct_rank","fg3m_rank","fg3a_rank","fg3_pct_rank","ftm_rank","fta_rank","ft_pct_rank","oreb_rank","dreb_rank","reb_rank","ast_rank","tov_rank","stl_rank","blk_rank","blka_rank","pf_rank","pfd_rank","pts_rank","plus_minus_rank","nba_fantasy_pts_rank","dd2_rank","td3_rank","wnba_fantasy_pts_rank","team_count"
1643724,"Isaac McKneely","Isaac",1610612737,"ATL",22,1,0,1,0,9.8,2,4,0.5,1,3,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-6,5,0,0,6,1,24,1,24,39,28,31,16,13,13,15,22,28,22,23,36,38,37,32,25,15,14,34,33,29,28,42,1,1,37,1
1631210,"Jacob Toppin","Jacob",1610612737,"ATL",26,1,0,1,0,17.3,3,7,0.429,0,2,0,1,1,1,2,6,8,1,1,1,0,0,0,1,8,-5,21.1,0,0,19,1,24,1,24,28,19,18,26,24,22,24,11,15,1,5,3,3,26,20,10,15,14,34,20,23,26,22,1,1,23,1
1642942,"Jahmai Mashack","Jahmai",1610612763,"MEM",23,1,1,0,1,22.2,4,6,0.667,1,2,0.5,2,3,0.667,0,2,2,4,2,1,2,0,1,3,12,-5,27.4,0,0,25,1,1,22,1,17,13,23,9,13,22,11,3,4,14,23,19,26,4,12,10,1,14,22,7,14,26,8,1,1,11,1
1642914,"Javon Small","Javon",1610612763,"MEM",23,1,1,0,1,21.4,4,6,0.667,3,3,1,0,0,0,0,2,2,9,3,2,0,1,3,0,11,37,29.9,0,0,29,1,1,22,1,19,13,23,9,2,13,1,22,28,22,23,19,26,1,6,6,15,7,6,33,16,2,3,1,1,5,1
1643720,"Jestin Porter","Jestin",1610612763,"MEM",24,1,1,0,1,2.2,2,2,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,5,4,6.5,0,0,6,1,1,22,1,42,28,35,1,24,36,24,11,15,1,23,36,38,26,32,25,15,14,34,20,29,15,38,1,1,37,1
1643652,"Jevon Porter","Jevon",1610612763,"MEM",23,1,1,0,1,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-1,0,0,0,1,1,22,1,42,42,44,42,24,36,24,22,28,22,23,36,38,37,20,25,15,14,34,33,42,15,44,1,1,44,1
1643265,"Jonas Aidoo","Jonas",1610612762,"UTA",23,1,1,0,1,14.7,1,2,0.5,0,0,0,0,0,0,2,4,6,3,2,0,1,0,0,1,2,2,14.7,0,0,13,1,1,22,1,32,33,35,16,24,36,24,22,28,22,5,6,5,8,12,25,7,14,34,20,36,18,28,1,1,30,1
1643717,"Josh Dix","Josh",1610612760,"OKC",22,1,0,1,0,19.9,2,6,0.333,1,4,0.25,0,0,0,1,1,2,1,2,1,0,0,3,0,5,-18,9.9,0,0,11,1,24,1,24,21,28,23,33,13,10,19,22,28,22,13,29,26,26,12,10,15,14,6,33,29,40,33,1,1,31,1
1642640,"Justin Harmon","Justin",1610612762,"UTA",24,1,1,0,1,16.2,7,8,0.875,0,0,0,1,1,1,0,3,3,0,3,3,0,0,1,1,15,1,24.6,0,0,24,1,1,22,1,29,3,12,5,24,36,24,11,15,1,23,11,19,37,6,2,15,14,22,20,4,20,14,1,1,13,1
1642933,"Keshon Gilbert","Keshon",1610612737,"ATL",23,1,0,1,0,19.7,5,7,0.714,2,2,1,0,1,0,0,1,1,2,1,2,1,1,1,3,12,-16,24.2,0,0,23,1,24,1,24,23,7,18,8,7,22,1,22,15,22,23,29,32,17,20,6,7,7,22,7,14,39,16,1,1,15,1
